qname,retries-left,model,num-triples,test,num-predicates,num-known-predicates
d3f:ReverseResolutionIPDenylisting,0,gpt-4,0,one-shot-mistake,0,0
d3f:EmailFiltering,0,gpt-4,0,one-shot-mistake,0,0
d3f:FileEncryption,0,gpt-4,0,one-shot-mistake,0,0
d3f:ExecutableDenylisting,0,gpt-4,0,one-shot-mistake,0,0
d3f:CertificateAnalysis,0,gpt-4,0,one-shot-mistake,0,0
d3f:EncryptedTunnels,0,gpt-4,0,one-shot-mistake,0,0
d3f:HomoglyphDetection,1,gpt-4,14,one-shot-mistake,10,9
d3f:RemoteTerminalSessionDetection,0,gpt-4,0,one-shot-mistake,0,0
d3f:IdentifierReputationAnalysis,0,gpt-4,0,one-shot-mistake,0,0
d3f:IPCTrafficAnalysis,0,gpt-4,0,one-shot-mistake,0,0
d3f:PassivePhysicalLinkMapping,1,gpt-4,22,one-shot-mistake,11,5
d3f:CredentialCompromiseScopeAnalysis,0,gpt-4,0,one-shot-mistake,0,0
d3f:One-timePassword,0,gpt-4,0,one-shot-mistake,0,0
d3f:BiometricAuthentication,0,gpt-4,0,one-shot-mistake,0,0
d3f:DecoyPublicRelease,0,gpt-4,0,one-shot-mistake,0,0
d3f:DecoyFile,0,gpt-4,0,one-shot-mistake,0,0
d3f:SystemVulnerabilityAssessment,0,gpt-4,0,one-shot-mistake,0,0
d3f:SenderReputationAnalysis,0,gpt-4,0,one-shot-mistake,0,0
d3f:DomainTrustPolicy,0,gpt-4,0,one-shot-mistake,0,0
d3f:ProcessSuspension,0,gpt-4,0,one-shot-mistake,0,0
d3f:ConnectedHoneynet,0,gpt-4,0,one-shot-mistake,0,0
d3f:DiscoveryTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:ExecutionTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:ResourceDevelopmentTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:ExfiltrationTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:CommandAndControlTechnique,1,gpt-4,6,one-shot-mistake,6,6
d3f:AuthenticationCacheInvalidation,0,gpt-4,0,one-shot-mistake,0,0
d3f:SuspendProcess,1,gpt-4,13,one-shot-mistake,10,6
d3f:TerminateProcess,0,gpt-4,0,one-shot-mistake,0,0
d3f:SegmentAddressOffsetRandomization,1,gpt-4,18,one-shot-mistake,10,8
d3f:ReconnaissanceTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:InitialAccessTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:CredentialAccessTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:CredentialRevoking,0,gpt-4,0,one-shot-mistake,0,0
d3f:DeleteFile,0,gpt-4,0,one-shot-mistake,0,0
d3f:ImpactTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:AccountLocking,0,gpt-4,0,one-shot-mistake,0,0
d3f:FileRemoval,0,gpt-4,0,one-shot-mistake,0,0
d3f:CollectionTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:ProcessTermination,0,gpt-4,0,one-shot-mistake,0,0
d3f:FreeMemory,0,gpt-4,0,one-shot-mistake,0,0
d3f:DefenseEvasionTechnique,2,gpt-4,9,one-shot-mistake,5,5
d3f:PersistenceTechnique,2,gpt-4,11,one-shot-mistake,9,8
d3f:PrivilegeEscalationTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:LateralMovementTechnique,0,gpt-4,0,one-shot-mistake,0,0
d3f:SuspendThread,0,gpt-4,0,one-shot-mistake,0,0
d3f:ProcessSuspension,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1135,3,gpt-4,21,one-shot-mistake,9,6
d3f:T1087,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1619,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1615,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1046,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1613,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1018,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1083,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1057,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1120,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1622,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1010,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1614,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1082,3,gpt-4,49,one-shot-mistake,10,8
d3f:T1049,1,gpt-4,24,one-shot-mistake,7,5
d3f:T1213,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1518,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1201,1,gpt-4,30,one-shot-mistake,14,8
d3f:T1152,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1191,2,gpt-4,18,one-shot-mistake,8,8
d3f:T1154,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1028,3,gpt-4,21,one-shot-mistake,13,7
d3f:T1196,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1569,3,gpt-4,14,one-shot-mistake,6,3
d3f:T1170,2,gpt-4,14,one-shot-mistake,8,8
d3f:T1072,1,gpt-4,18,one-shot-mistake,10,7
d3f:T1106,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1218,3,gpt-4,30,one-shot-mistake,10,7
d3f:T1053,1,gpt-4,20,one-shot-mistake,8,5
d3f:T1168,3,gpt-4,31,one-shot-mistake,13,6
d3f:T1177,1,gpt-4,13,one-shot-mistake,5,4
d3f:T1559,3,gpt-4,29,one-shot-mistake,9,4
d3f:T1609,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1151,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1121,2,gpt-4,19,one-shot-mistake,8,7
d3f:T1204,3,gpt-4,19,one-shot-mistake,10,7
d3f:T1610,1,gpt-4,18,one-shot-mistake,11,9
d3f:T1608,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1585,3,gpt-4,14,one-shot-mistake,8,7
d3f:T1011,3,gpt-4,19,one-shot-mistake,13,6
d3f:T1048,3,gpt-4,22,one-shot-mistake,12,6
d3f:T1022,3,gpt-4,22,one-shot-mistake,11,4
d3f:T1052,1,gpt-4,25,one-shot-mistake,8,5
d3f:T1537,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1041,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1030,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1079,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1188,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1573,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1205,2,gpt-4,13,one-shot-mistake,7,5
d3f:T1172,1,gpt-4,11,one-shot-mistake,6,4
d3f:T1132,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1571,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1572,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1065,2,gpt-4,22,one-shot-mistake,9,8
d3f:T1001,0,gpt-4,0,one-shot-mistake,0,0
d3f:T1032,2,gpt-4,14,one-shot-mistake,8,7
d3f:Deceive,3,gpt-3.5-turbo,32,one-shot,14,9
d3f:Detect,3,gpt-3.5-turbo,29,one-shot,11,8
d3f:Evict,3,gpt-3.5-turbo,47,one-shot,8,4
d3f:Isolate,3,gpt-3.5-turbo,27,one-shot,12,6
d3f:Harden,3,gpt-3.5-turbo,38,one-shot,19,9
d3f:Model,3,gpt-3.5-turbo,31,one-shot,12,9
d3f:CredentialEviction,3,gpt-3.5-turbo,18,one-shot,7,7
d3f:ExecutionIsolation,3,gpt-3.5-turbo,11,one-shot,6,4
d3f:CredentialHardening,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:DecoyObject,3,gpt-3.5-turbo,17,one-shot,9,7
d3f:ProcessEviction,3,gpt-3.5-turbo,33,one-shot,15,8
d3f:ApplicationHardening,3,gpt-3.5-turbo,76,one-shot,7,5
d3f:PlatformHardening,3,gpt-3.5-turbo,31,one-shot,11,6
d3f:UserBehaviorAnalysis,3,gpt-3.5-turbo,36,one-shot,15,3
d3f:NetworkIsolation,3,gpt-3.5-turbo,67,one-shot,13,6
d3f:FileAnalysis,3,gpt-3.5-turbo,23,one-shot,12,10
d3f:FileEviction,3,gpt-3.5-turbo,24,one-shot,9,5
d3f:IdentifierAnalysis,3,gpt-3.5-turbo,17,one-shot,9,7
d3f:NetworkTrafficAnalysis,3,gpt-3.5-turbo,202,one-shot,11,3
d3f:MessageAnalysis,3,gpt-3.5-turbo,34,one-shot,14,14
d3f:OperationalActivityMapping,3,gpt-3.5-turbo,9,one-shot,7,5
d3f:DecoyEnvironment,3,gpt-3.5-turbo,23,one-shot,12,8
d3f:OperatingSystemMonitoring,3,gpt-3.5-turbo,48,one-shot,16,7
d3f:PlatformMonitoring,3,gpt-3.5-turbo,13,one-shot,8,6
d3f:NetworkMapping,3,gpt-3.5-turbo,23,one-shot,14,14
d3f:ProcessAnalysis,3,gpt-3.5-turbo,28,one-shot,14,14
d3f:AssetInventory,2,gpt-3.5-turbo,26,one-shot,15,14
d3f:MessageHardening,3,gpt-3.5-turbo,18,one-shot,12,8
d3f:SystemMapping,3,gpt-3.5-turbo,15,one-shot,10,7
d3f:URLAnalysis,3,gpt-3.5-turbo,32,one-shot,14,14
d3f:FileHashing,3,gpt-3.5-turbo,49,one-shot,12,10
d3f:AssetVulnerabilityEnumeration,3,gpt-3.5-turbo,35,one-shot,6,4
d3f:UserGeolocationLogonPatternAnalysis,3,gpt-3.5-turbo,58,one-shot,17,8
d3f:ForwardResolutionIPDenylisting,3,gpt-3.5-turbo,45,one-shot,12,10
d3f:RFShielding,3,gpt-3.5-turbo,19,one-shot,11,9
d3f:AccessModeling,3,gpt-3.5-turbo,16,one-shot,7,6
d3f:DecoyUserCredential,3,gpt-3.5-turbo,20,one-shot,10,9
d3f:LocalAccountMonitoring,3,gpt-3.5-turbo,317,one-shot,27,6
d3f:IOPortRestriction,3,gpt-3.5-turbo,17,one-shot,9,8
d3f:AuthenticationEventThresholding,3,gpt-3.5-turbo,20,one-shot,11,9
d3f:FileCreationAnalysis,3,gpt-3.5-turbo,46,one-shot,21,15
d3f:InboundSessionVolumeAnalysis,3,gpt-3.5-turbo,13,one-shot,9,8
d3f:ExceptionHandlerPointerValidation,3,gpt-3.5-turbo,33,one-shot,13,6
d3f:ProtocolMetadataAnomalyDetection,3,gpt-3.5-turbo,25,one-shot,11,7
d3f:ProcessSegmentExecutionPrevention,3,gpt-3.5-turbo,79,one-shot,12,7
d3f:DomainNameReputationAnalysis,3,gpt-3.5-turbo,17,one-shot,9,8
d3f:SystemInitConfigAnalysis,3,gpt-3.5-turbo,51,one-shot,11,11
d3f:SystemDaemonMonitoring,3,gpt-3.5-turbo,40,one-shot,14,13
d3f:DecoySessionToken,3,gpt-3.5-turbo,29,one-shot,13,13
d3f:ActivePhysicalLinkMapping,3,gpt-3.5-turbo,44,one-shot,8,8
d3f:ScheduledJobAnalysis,3,gpt-3.5-turbo,27,one-shot,9,5
d3f:SessionDurationAnalysis,3,gpt-3.5-turbo,17,one-shot,10,5
d3f:MicrosoftVCCLCompilerToolBufferSecurityCheck,3,gpt-3.5-turbo,19,one-shot,11,8
d3f:SystemConfigurationPermissions,3,gpt-3.5-turbo,18,one-shot,9,7
d3f:SoftwareInventory,3,gpt-3.5-turbo,17,one-shot,7,7
d3f:AuthenticationCacheInvalidation,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:DriverLoadIntegrityChecking,3,gpt-3.5-turbo,20,one-shot,13,9
d3f:FirmwareBehaviorAnalysis,3,gpt-3.5-turbo,21,one-shot,10,5
d3f:EndpointHealthBeacon,3,gpt-3.5-turbo,18,one-shot,9,6
d3f:ServiceDependencyMapping,3,gpt-3.5-turbo,54,one-shot,19,6
d3f:StandaloneHoneynet,3,gpt-3.5-turbo,47,one-shot,13,5
d3f:NetworkTrafficPolicyMapping,3,gpt-3.5-turbo,48,one-shot,14,9
d3f:UserSessionInitConfigAnalysis,3,gpt-3.5-turbo,38,one-shot,8,7
d3f:DNSDenylisting,3,gpt-3.5-turbo,22,one-shot,11,7
d3f:CredentialRotation,3,gpt-3.5-turbo,54,one-shot,13,6
d3f:StrongPasswordPolicy,3,gpt-3.5-turbo,25,one-shot,10,4
d3f:OutboundTrafficFiltering,3,gpt-3.5-turbo,39,one-shot,9,7
d3f:HardwareComponentInventory,3,gpt-3.5-turbo,34,one-shot,12,8
d3f:Certificate-basedAuthentication,3,gpt-3.5-turbo,26,one-shot,10,6
d3f:ProcessSelf-ModificationDetection,3,gpt-3.5-turbo,19,one-shot,10,8
d3f:SegmentAddressOffsetRandomization,2,gpt-3.5-turbo,31,one-shot,10,7
d3f:FileCarving,3,gpt-3.5-turbo,21,one-shot,9,5
d3f:ForwardResolutionDomainDenylisting,3,gpt-3.5-turbo,10,one-shot,5,5
d3f:ActiveLogicalLinkMapping,3,gpt-3.5-turbo,4,one-shot,3,3
d3f:ConfigurationInventory,3,gpt-3.5-turbo,23,one-shot,13,13
d3f:ResourceAccessPatternAnalysis,3,gpt-3.5-turbo,17,one-shot,6,3
d3f:ShadowStackComparisons,3,gpt-3.5-turbo,10,one-shot,8,7
d3f:DataInventory,3,gpt-3.5-turbo,24,one-shot,11,11
d3f:LocalFilePermissions,3,gpt-3.5-turbo,12,one-shot,7,4
d3f:BroadcastDomainIsolation,3,gpt-3.5-turbo,11,one-shot,6,4
d3f:IntegratedHoneynet,3,gpt-3.5-turbo,23,one-shot,14,8
d3f:ProcessCodeSegmentVerification,3,gpt-3.5-turbo,28,one-shot,14,14
d3f:SystemFileAnalysis,3,gpt-3.5-turbo,23,one-shot,10,8
d3f:WebSessionActivityAnalysis,3,gpt-3.5-turbo,34,one-shot,13,11
d3f:SenderMTAReputationAnalysis,3,gpt-3.5-turbo,24,one-shot,10,9
d3f:MessageEncryption,3,gpt-3.5-turbo,77,one-shot,13,9
d3f:HomoglyphDenylisting,3,gpt-3.5-turbo,49,one-shot,20,11
d3f:NetworkTrafficFiltering,3,gpt-3.5-turbo,18,one-shot,10,8
d3f:UserDataTransferAnalysis,3,gpt-3.5-turbo,11,one-shot,7,4
d3f:Hardware-basedProcessIsolation,3,gpt-3.5-turbo,19,one-shot,6,4
d3f:SystemCallAnalysis,3,gpt-3.5-turbo,28,one-shot,10,6
d3f:NetworkNodeInventory,3,gpt-3.5-turbo,29,one-shot,14,14
d3f:ActiveCertificateAnalysis,3,gpt-3.5-turbo,25,one-shot,13,8
d3f:FirmwareEmbeddedMonitoringCode,3,gpt-3.5-turbo,18,one-shot,13,13
d3f:ConnectionAttemptAnalysis,3,gpt-3.5-turbo,39,one-shot,14,13
d3f:Multi-factorAuthentication,3,gpt-3.5-turbo,27,one-shot,12,6
d3f:NetworkVulnerabilityAssessment,3,gpt-3.5-turbo,41,one-shot,14,14
d3f:ApplicationConfigurationHardening,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:CredentialTransmissionScoping,3,gpt-3.5-turbo,15,one-shot,9,8
d3f:PassiveLogicalLinkMapping,3,gpt-3.5-turbo,31,one-shot,18,5
d3f:SystemDependencyMapping,3,gpt-3.5-turbo,16,one-shot,10,10
d3f:AuthorizationEventThresholding,3,gpt-3.5-turbo,21,one-shot,15,6
d3f:CredentialRevoking,2,gpt-3.5-turbo,6,one-shot,5,5
d3f:JobFunctionAccessPatternAnalysis,3,gpt-3.5-turbo,18,one-shot,8,5
d3f:MandatoryAccessControl,3,gpt-3.5-turbo,13,one-shot,8,8
d3f:InputDeviceAnalysis,3,gpt-3.5-turbo,61,one-shot,9,4
d3f:AdministrativeNetworkActivityAnalysis,3,gpt-3.5-turbo,60,one-shot,13,10
d3f:AccountLocking,3,gpt-3.5-turbo,19,one-shot,8,6
d3f:RPCTrafficAnalysis,3,gpt-3.5-turbo,24,one-shot,12,7
d3f:ProcessSpawnAnalysis,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:DomainAccountMonitoring,3,gpt-3.5-turbo,19,one-shot,11,8
d3f:FirmwareVerification,3,gpt-3.5-turbo,18,one-shot,10,7
d3f:TPMBootIntegrity,3,gpt-3.5-turbo,13,one-shot,10,5
d3f:ExecutableAllowlisting,3,gpt-3.5-turbo,24,one-shot,9,8
d3f:EmulatedFileAnalysis,3,gpt-3.5-turbo,14,one-shot,10,7
d3f:GNUGCCStackGuard,3,gpt-3.5-turbo,18,one-shot,9,8
d3f:LogicalLinkMapping,3,gpt-3.5-turbo,9,one-shot,8,5
d3f:ByteSequenceEmulation,3,gpt-3.5-turbo,59,one-shot,11,10
d3f:RelayPatternAnalysis,3,gpt-3.5-turbo,17,one-shot,12,5
d3f:PeripheralFirmwareVerification,3,gpt-3.5-turbo,15,one-shot,8,6
d3f:OperationalRiskAssessment,3,gpt-3.5-turbo,53,one-shot,18,8
d3f:InboundTrafficFiltering,3,gpt-3.5-turbo,20,one-shot,12,7
d3f:EmailRemoval,3,gpt-3.5-turbo,31,one-shot,14,6
d3f:PerHostDownload-UploadRatioAnalysis,3,gpt-3.5-turbo,17,one-shot,10,7
d3f:DataExchangeMapping,3,gpt-3.5-turbo,30,one-shot,12,9
d3f:FileIntegrityMonitoring,3,gpt-3.5-turbo,35,one-shot,16,12
d3f:TransferAgentAuthentication,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:Kernel-basedProcessIsolation,3,gpt-3.5-turbo,11,one-shot,7,6
d3f:FileContentRules,3,gpt-3.5-turbo,39,one-shot,13,13
d3f:FileRemoval,3,gpt-3.5-turbo,23,one-shot,12,6
d3f:DiskEncryption,3,gpt-3.5-turbo,18,one-shot,12,10
d3f:URLReputationAnalysis,2,gpt-3.5-turbo,46,one-shot,12,9
d3f:IndirectBranchCallAnalysis,3,gpt-3.5-turbo,13,one-shot,6,5
d3f:HierarchicalDomainDenylisting,3,gpt-3.5-turbo,19,one-shot,11,10
d3f:ProcessLineageAnalysis,3,gpt-3.5-turbo,57,one-shot,13,7
d3f:OrganizationMapping,3,gpt-3.5-turbo,47,one-shot,15,9
d3f:IPReputationAnalysis,2,gpt-3.5-turbo,41,one-shot,10,10
d3f:ReverseResolutionDomainDenylisting,3,gpt-3.5-turbo,26,one-shot,11,7
d3f:FileHashReputationAnalysis,3,gpt-3.5-turbo,26,one-shot,13,9
d3f:SoftwareUpdate,3,gpt-3.5-turbo,29,one-shot,12,12
d3f:IdentifierActivityAnalysis,3,gpt-3.5-turbo,31,one-shot,11,5
d3f:DecoyNetworkResource,3,gpt-3.5-turbo,17,one-shot,10,10
d3f:ScriptExecutionAnalysis,3,gpt-3.5-turbo,42,one-shot,11,6
d3f:CertificatePinning,3,gpt-3.5-turbo,35,one-shot,11,7
d3f:FileAccessPatternAnalysis,3,gpt-3.5-turbo,26,one-shot,16,4
d3f:NetworkTrafficCommunityDeviation,3,gpt-3.5-turbo,22,one-shot,6,4
d3f:PassiveCertificateAnalysis,3,gpt-3.5-turbo,14,one-shot,8,5
d3f:PointerAuthentication,3,gpt-3.5-turbo,29,one-shot,6,3
d3f:StackFrameCanaryValidation,3,gpt-3.5-turbo,20,one-shot,15,8
d3f:ProcessTermination,3,gpt-3.5-turbo,62,one-shot,15,13
d3f:DynamicAnalysis,3,gpt-3.5-turbo,18,one-shot,10,6
d3f:DNSAllowlisting,3,gpt-3.5-turbo,19,one-shot,13,8
d3f:MemoryBoundaryTracking,3,gpt-3.5-turbo,25,one-shot,12,8
d3f:DatabaseQueryStringAnalysis,3,gpt-3.5-turbo,24,one-shot,12,12
d3f:DeadCodeElimination,3,gpt-3.5-turbo,17,one-shot,6,4
d3f:ServiceBinaryVerification,3,gpt-3.5-turbo,17,one-shot,8,5
d3f:DNSTrafficAnalysis,3,gpt-3.5-turbo,31,one-shot,16,10
d3f:MessageAuthentication,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:OperatingSystemMonitoring,2,gpt-3.5-turbo,52,one-shot,6,4
d3f:BootloaderAuthentication,3,gpt-3.5-turbo,22,one-shot,10,9
d3f:DecoyPersona,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:PhysicalLinkMapping,3,gpt-3.5-turbo,19,one-shot,15,7
d3f:SystemFirmwareVerification,3,gpt-3.5-turbo,16,one-shot,7,6
d3f:OperationalDependencyMapping,3,gpt-3.5-turbo,24,one-shot,11,9
d3f:SystemCallFiltering,3,gpt-3.5-turbo,64,one-shot,10,7
d3f:UserAccountPermissions,3,gpt-3.5-turbo,21,one-shot,10,9
d3f:Client-serverPayloadProfiling,3,gpt-3.5-turbo,15,one-shot,7,6
d3f:ReverseResolutionIPDenylisting,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:EmailFiltering,3,gpt-3.5-turbo,16,one-shot,7,6
d3f:FileEncryption,3,gpt-3.5-turbo,17,one-shot,10,8
d3f:ExecutableDenylisting,3,gpt-3.5-turbo,31,one-shot,14,7
d3f:CertificateAnalysis,3,gpt-3.5-turbo,30,one-shot,14,14
d3f:EncryptedTunnels,3,gpt-3.5-turbo,19,one-shot,10,7
d3f:HomoglyphDetection,3,gpt-3.5-turbo,50,one-shot,12,4
d3f:RemoteTerminalSessionDetection,3,gpt-3.5-turbo,115,one-shot,20,7
d3f:IdentifierReputationAnalysis,3,gpt-3.5-turbo,21,one-shot,11,5
d3f:IPCTrafficAnalysis,3,gpt-3.5-turbo,39,one-shot,15,10
d3f:PassivePhysicalLinkMapping,3,gpt-3.5-turbo,42,one-shot,14,6
d3f:CredentialCompromiseScopeAnalysis,3,gpt-3.5-turbo,27,one-shot,13,5
d3f:One-timePassword,3,gpt-3.5-turbo,37,one-shot,14,14
d3f:BiometricAuthentication,3,gpt-3.5-turbo,21,one-shot,12,10
d3f:DecoyPublicRelease,3,gpt-3.5-turbo,17,one-shot,9,8
d3f:DecoyFile,3,gpt-3.5-turbo,13,one-shot,8,7
d3f:SystemVulnerabilityAssessment,3,gpt-3.5-turbo,48,one-shot,8,5
d3f:SenderReputationAnalysis,3,gpt-3.5-turbo,22,one-shot,12,9
d3f:DomainTrustPolicy,3,gpt-3.5-turbo,29,one-shot,8,5
d3f:ProcessSuspension,3,gpt-3.5-turbo,24,one-shot,13,8
d3f:ConnectedHoneynet,3,gpt-3.5-turbo,30,one-shot,12,9
d3f:DiscoveryTechnique,3,gpt-3.5-turbo,19,one-shot,12,7
d3f:ExecutionTechnique,3,gpt-3.5-turbo,33,one-shot,14,8
d3f:ResourceDevelopmentTechnique,3,gpt-3.5-turbo,17,one-shot,12,7
d3f:ExfiltrationTechnique,3,gpt-3.5-turbo,23,one-shot,7,5
d3f:CommandAndControlTechnique,3,gpt-3.5-turbo,41,one-shot,10,8
d3f:AuthenticationCacheInvalidation,3,gpt-3.5-turbo,18,one-shot,11,6
d3f:SuspendProcess,3,gpt-3.5-turbo,20,one-shot,10,5
d3f:TerminateProcess,3,gpt-3.5-turbo,35,one-shot,14,14
d3f:SegmentAddressOffsetRandomization,3,gpt-3.5-turbo,31,one-shot,8,5
d3f:ReconnaissanceTechnique,3,gpt-3.5-turbo,20,one-shot,11,6
d3f:InitialAccessTechnique,3,gpt-3.5-turbo,26,one-shot,8,6
d3f:CredentialAccessTechnique,3,gpt-3.5-turbo,46,one-shot,11,7
d3f:CredentialRevoking,3,gpt-3.5-turbo,13,one-shot,9,5
d3f:DeleteFile,3,gpt-3.5-turbo,23,one-shot,14,14
d3f:ImpactTechnique,2,gpt-3.5-turbo,39,one-shot,7,5
d3f:AccountLocking,3,gpt-3.5-turbo,34,one-shot,14,14
d3f:FileRemoval,3,gpt-3.5-turbo,17,one-shot,11,7
d3f:CollectionTechnique,3,gpt-3.5-turbo,28,one-shot,9,6
d3f:ProcessTermination,3,gpt-3.5-turbo,48,one-shot,15,8
d3f:FreeMemory,3,gpt-3.5-turbo,15,one-shot,8,8
d3f:DefenseEvasionTechnique,3,gpt-3.5-turbo,53,one-shot,9,6
d3f:PersistenceTechnique,3,gpt-3.5-turbo,26,one-shot,10,9
d3f:PrivilegeEscalationTechnique,3,gpt-3.5-turbo,22,one-shot,12,5
d3f:LateralMovementTechnique,3,gpt-3.5-turbo,57,one-shot,8,6
d3f:SuspendThread,3,gpt-3.5-turbo,19,one-shot,9,8
d3f:ProcessSuspension,3,gpt-3.5-turbo,20,one-shot,10,6
d3f:T1135,3,gpt-3.5-turbo,29,one-shot,11,8
d3f:T1087,3,gpt-3.5-turbo,17,one-shot,10,7
d3f:T1619,2,gpt-3.5-turbo,12,one-shot,9,6
d3f:T1615,3,gpt-3.5-turbo,86,one-shot,14,3
d3f:T1046,3,gpt-3.5-turbo,24,one-shot,10,9
d3f:T1613,3,gpt-3.5-turbo,66,one-shot,14,8
d3f:T1018,3,gpt-3.5-turbo,61,one-shot,14,6
d3f:T1083,3,gpt-3.5-turbo,41,one-shot,11,7
d3f:T1057,3,gpt-3.5-turbo,59,one-shot,17,8
d3f:T1120,3,gpt-3.5-turbo,25,one-shot,9,7
d3f:T1622,2,gpt-3.5-turbo,13,one-shot,7,7
d3f:T1010,3,gpt-3.5-turbo,38,one-shot,14,10
d3f:T1614,3,gpt-3.5-turbo,17,one-shot,11,8
d3f:T1082,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:T1049,3,gpt-3.5-turbo,55,one-shot,16,9
d3f:T1213,3,gpt-3.5-turbo,6,one-shot,3,3
d3f:T1518,3,gpt-3.5-turbo,67,one-shot,8,6
d3f:T1201,3,gpt-3.5-turbo,20,one-shot,11,5
d3f:T1152,3,gpt-3.5-turbo,30,one-shot,8,7
d3f:T1191,3,gpt-3.5-turbo,25,one-shot,11,9
d3f:T1154,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:T1028,3,gpt-3.5-turbo,94,one-shot,7,6
d3f:T1196,3,gpt-3.5-turbo,29,one-shot,8,4
d3f:T1569,3,gpt-3.5-turbo,91,one-shot,8,4
d3f:T1170,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:T1072,3,gpt-3.5-turbo,39,one-shot,16,9
d3f:T1106,3,gpt-3.5-turbo,18,one-shot,5,4
d3f:T1218,3,gpt-3.5-turbo,53,one-shot,21,8
d3f:T1053,3,gpt-3.5-turbo,28,one-shot,11,8
d3f:T1168,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:T1177,3,gpt-3.5-turbo,23,one-shot,13,9
d3f:T1559,2,gpt-3.5-turbo,11,one-shot,6,6
d3f:T1609,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:T1151,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:T1121,3,gpt-3.5-turbo,24,one-shot,10,7
d3f:T1204,3,gpt-3.5-turbo,54,one-shot,8,6
d3f:T1610,3,gpt-3.5-turbo,21,one-shot,14,14
d3f:T1608,3,gpt-3.5-turbo,22,one-shot,11,5
d3f:T1585,3,gpt-3.5-turbo,29,one-shot,9,8
d3f:T1011,3,gpt-3.5-turbo,16,one-shot,8,4
d3f:T1048,3,gpt-3.5-turbo,39,one-shot,9,8
d3f:T1022,3,gpt-3.5-turbo,21,one-shot,6,5
d3f:T1052,3,gpt-3.5-turbo,29,one-shot,17,7
d3f:T1537,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:T1041,3,gpt-3.5-turbo,69,one-shot,10,8
d3f:T1030,3,gpt-3.5-turbo,26,one-shot,8,6
d3f:T1079,3,gpt-3.5-turbo,61,one-shot,10,4
d3f:T1188,3,gpt-3.5-turbo,25,one-shot,17,8
d3f:T1573,0,gpt-3.5-turbo,0,one-shot,0,0
d3f:T1205,3,gpt-3.5-turbo,50,one-shot,13,7
d3f:T1172,3,gpt-3.5-turbo,17,one-shot,10,9
d3f:T1132,3,gpt-3.5-turbo,34,one-shot,10,4
